idn,Haupttitel,Verlagsname,Erscheinungsort,author.name,author.vorname,sprache.text,sprache.original,lat,long
993444849,The @story of the Trapp family singers,Lippincott,New York,Trapp,Maria Augusta,eng,NA,40.7127281,-74.0060152
993444865,Hitler et moi,Grasset,Paris,Strasser,Otto,fre,NA,48.8588897,2.3200410217200766
993445217,Ein @General kommt aus dem Dschungel,Allert de @Lange,Amsterdam,Traven,B.,ger,NA,52.3727598,4.8936041
993445357,Antisemitismus im Mittelalter,[Philo-Verl.],[Berlin],Straus,Raphael,ger,NA,52.5170365,13.3888599
993445373,Land des Frühlings,Büchergilde Gutenberg,Zürich,Traven,B.,ger,NA,47.3744489,8.5410422
993445454,"The @""Jewish hat"" as an aspect of social history",[Conference on Jewish Relations],[New York],Straus,Raphael,eng,NA,40.7127281,-74.0060152
993445543,The @Jews in the economic evolution of Central Europe,[Conference on Jewish Relations],[New York],Straus,Raphael,eng,NA,40.7127281,-74.0060152
993445608,Aufsätze und Anmerkungen,Congregation Habonim,New York,Strauss,Eduard,ger,NA,40.7127281,-74.0060152
993445705,Rome,Jewish Publication Society of America,Philadelphia,Vogelstein,Hermann,eng,NA,39.9527237,-75.1635262
99344606X,On tyranny,Political Science Classics,New York,Strauss,Leo,eng,NA,40.7127281,-74.0060152
99345044X,International relations,McGraw-Hill,New York,Strausz-Hupé,Robert,eng,NA,40.7127281,-74.0060152
99345044X,International relations,McGraw-Hill,Toronto,Strausz-Hupé,Robert,eng,NA,43.6534817,-79.3839347
99345044X,International relations,McGraw-Hill,London,Strausz-Hupé,Robert,eng,NA,51.5073219,-0.1276474
993450474,Vom Märchenbaum der Welt,Sauerländer,Aarau,NA,NA,ger,NA,47.3927146,8.0444448
993450873,Hölderlin,Verl. der Ruta bei Ferrini,Bogotà,Struve Haker,Richard,ger,NA,4.6534649,-74.0836453
993450881,Vom spanischen Krieg zum Weltkrieg,[s.n.] @,[S.l.] @,NA,NA,ger,NA,35.575253849999996,-78.74237343499374
993451055,Urrecht gegen Unrecht,Sander,Prag,NA,NA,ger,NA,50.0874654,14.4212535
99345108X,Vom Werden des Kreises,"[Werkleute, Bund Jüdischer Jugend]",Berlin,NA,NA,ger,NA,52.5170365,13.3888599
993451160,Von den Juden Jemens,Schocken,Berlin,NA,NA,ger,NA,52.5170365,13.3888599
993451535,Von der Londoner Konferenz zum Weißbuch,Gruppe Internationaler Sozialisten in Palästina,[S.l.] @,NA,NA,ger,NA,35.575253849999996,-78.74237343499374
993451624,Quite crazy,Atrium Pr.,London,Trier,Walter,eng,NA,51.5073219,-0.1276474
993451756,Le @chant de Bernadette,Edition de la Maison Française,New York,Werfel,Franz,fre,NA,40.7127281,-74.0060152
993451837,Le @chant de Bernadette,Michel,Paris,Werfel,Franz,fre,NA,48.8588897,2.3200410217200766
993451896,Vormundschaftsrecht,Benziger,Einsiedeln,NA,NA,ger,NA,47.1286095,8.7500299
993451896,Vormundschaftsrecht,Benziger,Köln,NA,NA,ger,NA,50.938361,6.959974
993451918,Franz von Österreich,Kittls Nachf.,Leipzig,Tritsch,Walther,ger,NA,51.3406321,12.3747329
993451993,"Karl V., Kaiser der Christenheit, Verlierer der Erde",Kittl,Leipzig,Tritsch,Walther,ger,NA,51.3406321,12.3747329
993451993,"Karl V., Kaiser der Christenheit, Verlierer der Erde",Kittl,Mährisch-Ostrau,Tritsch,Walther,ger,NA,49.8343765,18.2820797
993452108,Wallenstein,Kittl,Leipzig,Tritsch,Walther,ger,NA,51.3406321,12.3747329
993452272,Prosa in Versen,Kohler,Bern,Trösch,Robert,ger,NA,46.9482713,7.4514512
99345240X,Twilight of a world,Jarrolds,London,Werfel,Franz,eng,NA,51.5073219,-0.1276474
993452760,De @verduisterde hemel,Querido,Amsterdam,Werfel,Franz,dut,NA,52.3727598,4.8936041
993452779,"Vorwärts, unserer Zukunft entgegen!",Dt. Anti-Nazi-Delegation zum Weltjugendrat,London,NA,NA,ger,NA,51.5073219,-0.1276474
993452779,"Vorwärts, unserer Zukunft entgegen!",Dt. Anti-Nazi-Delegation zum Weltjugendrat,London,NA,NA,ger,NA,51.5073219,-0.1276474
993452779,"Vorwärts, unserer Zukunft entgegen!",Freie Dt. Jugend in Großbritannien,London,NA,NA,ger,NA,51.5073219,-0.1276474
993452779,"Vorwärts, unserer Zukunft entgegen!",Freie Dt. Jugend in Großbritannien,London,NA,NA,ger,NA,51.5073219,-0.1276474
993452868,Der @frühe chinesische Farbendruck,Holbein-Verl.,Basel,Tschichold,Jan,ger,NA,47.5581077,7.5878261
99345299X,Het @vroolijke gildeboek,Nederlandsche Boekengilde,Hilversum,NA,NA,dut,NA,52.2241375,5.1719396
993453120,Geschichte der Schrift in Bildern,Holbein-Verl.,Basel,Tschichold,Jan,ger,NA,47.5581077,7.5878261
993453597,Kriterien der Deutung,[Imago Publ. Co.],[London],Waelder,Robert,ger,NA,51.5073219,-0.1276474
993453600,María Teresa de Austria,Editorial Juventud,Barcelona,Tschuppik,Karl,spa,ger,41.3828939,2.1774322
993453678,Comparative psychology of mental development,Harper,New York,Werner,Heinz,eng,NA,40.7127281,-74.0060152
993453694,Psychological aspects of war and peace,Geneva Research Centre,[Genf],Waelder,Robert,eng,NA,46.2017559,6.1466014
993453813,Heraldry in England,Penguin Books,London,Wagner,Anthony,eng,NA,51.5073219,-0.1276474
993453813,Heraldry in England,Penguin Books,New York,Wagner,Anthony,eng,NA,40.7127281,-74.0060152
993453937,Rheinsberg,Ungar,[New York],Tucholsky,Kurt,ger,NA,40.7127281,-74.0060152
99345416X,Productive thinking,Harper,New York,Wertheimer,Max,eng,NA,40.7127281,-74.0060152
99345416X,Productive thinking,Harper,London,Wertheimer,Max,eng,NA,51.5073219,-0.1276474
99345450X,Introduction to medical psychology,Grune & Stratton,New York,Wexberg,Erwin,eng,NA,40.7127281,-74.0060152
993454585,Our children in a changing world,Macmillan,"New York, NY",Wexberg,Erwin,eng,NA,25.214103950000002,55.15085102248102
993454623,Tryllefløten,Aschehoug,Oslo,Türk,Werner,nor,NA,59.9133301,10.7389701
993454704,The @classical groups,Princeton Univ. Press,London,Weyl,Hermann,eng,NA,51.5073219,-0.1276474
993454704,The @classical groups,Oxford Univ. Press,London,Weyl,Hermann,eng,NA,51.5073219,-0.1276474
99345478X,Een overtollig mensch,Boekenvrienden Solidariteit,Hilversum,Turgenev,Ivan Sergeevič,dut,NA,52.2241375,5.1719396
993454798,Meromorphic functions and analytic curves,Princeton Univ. Pr.,Princeton,Weyl,Hermann,eng,NA,40.3492744,-74.6592958
993454836,Statistical decision functions,Wiley,New York,Wald,Abraham,eng,NA,40.7127281,-74.0060152
993454836,Statistical decision functions,Wiley,London,Wald,Abraham,eng,NA,51.5073219,-0.1276474
993454836,Statistical decision functions,Chapman & Hall,New York,Wald,Abraham,eng,NA,40.7127281,-74.0060152
993454836,Statistical decision functions,Chapman & Hall,London,Wald,Abraham,eng,NA,51.5073219,-0.1276474
993454895,Philosophy of mathematics and natural science,Princeton Univ. Pr.,Princeton,Weyl,Hermann,eng,NA,40.3492744,-74.6592958
993455107,The @price of free world victory,L. B. @Fischer,New York,Wallace,Henry Agard,eng,NA,40.7127281,-74.0060152
993455204,The @beginnings of the science of Judaism in the nineteenth century,[Historia Judaica],[New York],Wallach,Luitpold,eng,NA,40.7127281,-74.0060152
993455441,"The @scientific and philosophical background of Zunz's ""Science of Judaism""",Historia Judaica,New York,Wallach,Luitpold,eng,NA,40.7127281,-74.0060152
993455735,Der @grüne Spiegel,Diana-Verl.,Zürich,Walpole,Hugh,ger,NA,47.3744489,8.5410422
993455743,H. M. S. Pinafore,Dutton,New York,Wheeler,Opal,eng,NA,40.7127281,-74.0060152
993456006,A @book of toys,Penguin Books,London,White,Gwen,eng,NA,51.5073219,-0.1276474
993456006,A @book of toys,Penguin Books,New York,White,Gwen,eng,NA,40.7127281,-74.0060152
993456057,Große kleine Welt,Rentsch,Leipzig,Walser,Robert,ger,NA,51.3406321,12.3747329
993456111,Whose revolution?,"Howell, Soskin",New York,NA,NA,eng,NA,40.7127281,-74.0060152
993456650,Lof der vacantie,Vrij Nederland,Amsterdam,Wielek,Henk,dut,NA,52.3727598,4.8936041
993456685,Thema en variaties,van @Ditmar,Amsterdam,Walter,Bruno,dut,NA,52.3727598,4.8936041
993456685,Thema en variaties,van @Ditmar,Antwerpen,Walter,Bruno,dut,NA,51.2211097,4.3997081
993456898,Über die Gestaltung der Parteipropaganda,Editions Prométhée,Paris,NA,NA,ger,NA,48.8588897,2.3200410217200766
993456901,Ett liv i musik,Norstedt,Stockholm,Walter,Bruno,swe,NA,59.3251172,18.0710935
993457088,A @educação nazi descrita por um alemão,Cresset Pr.,London,Wiener,Peter F.,por,NA,51.5073219,-0.1276474
993457290,Hur ett herrefolk uppfostras,Bokförlaget Natur och Kultur,Stockholm,Wiener,Peter F.,swe,NA,59.3251172,18.0710935
99345741X,"Jewish Central Information Office, the Wiener Library, a new type of research institute","[Jewish Central Information Office, the Wiener Library]",London,NA,NA,eng,NA,51.5073219,-0.1276474
993457487,Neues hebräisch-deutsches Wörterbuch,Harz,Wien,Wiesen,M. A.,ger,NA,48.2083537,16.3725042
993457487,Neues hebräisch-deutsches Wörterbuch,Harz,Wien,Wiesen,M. A.,heb,NA,48.2083537,16.3725042
993457487,Neues hebräisch-deutsches Wörterbuch,Harz,Jerusalem,Wiesen,M. A.,ger,NA,31.79592425,35.21198075969497
993457487,Neues hebräisch-deutsches Wörterbuch,Harz,Jerusalem,Wiesen,M. A.,heb,NA,31.79592425,35.21198075969497
993457673,Captivity,Cape,London,Uhlman,Fred,eng,NA,51.5073219,-0.1276474
993458041,Söldner und Soldat,Verlagsgenossenschaft Ausländischer Arbeiter in d. UdSSR,Moskau,Uhse,Bodo,ger,NA,55.7504461,37.6174943
993458041,Söldner und Soldat,Verlagsgenossenschaft Ausländischer Arbeiter in d. UdSSR,Leningrad,Uhse,Bodo,ger,NA,59.938732,30.316229
993458106,Was soll mit den Juden geschehen?,Editions du Carrefour,Paris,NA,NA,ger,NA,48.8588897,2.3200410217200766
993458521,Die @nächsten Aufgaben der neuen freien deutschen Gewerkschaften,[s.n.] @,[S.l.] @,Ulbricht,Walter,ger,NA,35.575253849999996,-78.74237343499374
993458653,Wir sind noch einmal davongekommen,Oprecht,Zürich,Wilder,Thornton,ger,NA,47.3744489,8.5410422
993458653,Wir sind noch einmal davongekommen,Oprecht,New York,Wilder,Thornton,ger,NA,40.7127281,-74.0060152
993458939,Programmatische Reden,[s.n.] @,[S.l.] @,Ulbricht,Walter,ger,NA,35.575253849999996,-78.74237343499374
993459080,Unser Kampf,Verlagsgenosseschaft Ausländischer Arbeiter in d. UdSSR,Moskau,Ulbricht,Walter,ger,NA,55.7504461,37.6174943
993459323,History of educational thought,American Book Company,New York,Ulich,Robert,eng,NA,40.7127281,-74.0060152
993459323,History of educational thought,American Book Company,Cincinnati,Ulich,Robert,eng,NA,39.1014537,-84.5124602
993459323,History of educational thought,American Book Company,Chicago,Ulich,Robert,eng,NA,41.8755616,-87.6244212
993459323,History of educational thought,American Book Company,Boston,Ulich,Robert,eng,NA,42.3554334,-71.060511
993459323,History of educational thought,American Book Company,Atlanta,Ulich,Robert,eng,NA,33.7489924,-84.3902644
993459323,History of educational thought,American Book Company,Dallas,Ulich,Robert,eng,NA,32.7762719,-96.7968559
993459323,History of educational thought,American Book Company,San Francisco,Ulich,Robert,eng,NA,37.7790262,-122.419906
993459358,Der @Engelskranz,Benziger,Einsiedeln,Ullmann,Regina,ger,NA,47.1286095,8.7500299
993459358,Der @Engelskranz,Benziger,Köln,Ullmann,Regina,ger,NA,50.938361,6.959974
993459633,A @fresh start,Jarrolds,London,Ullmann,Richard K.,eng,NA,51.5073219,-0.1276474
993459676,The @soldier and the angel,Jarrold,London,Ullmann,Richard K.,eng,NA,51.5073219,-0.1276474
993459765,Medieval papalism,Methuen,London,Ullmann,Walter,eng,NA,51.5073219,-0.1276474
99345979X,Arm und reich,Büchergilde Gutenberg,Zürich,Ulrich,Maria,ger,NA,47.3744489,8.5410422
993459862,Um die jüdische Zukunft,[Schweizerischer Zionistenverband],Genf,NA,NA,ger,NA,46.2017559,6.1466014
993459927,Um die zionistische Verwirklichung,Haschomer Hazair,Berlin,NA,NA,ger,NA,52.5170365,13.3888599
993460054,Kristin Lavranstochter,Büchergilde Gutenberg,Zürich,Undset,Sigrid,ger,NA,47.3744489,8.5410422
993460224,Die @Hebräische Universität Jerusalem,[Hebräische Univ.],Jerusalem,NA,NA,ger,NA,31.79592425,35.21198075969497
993460410,The @Saint,Random House,New York,Unruh,Fritz,NA,NA,40.7127281,-74.0060152
993460526,Unser Ludwig Holländer,Philo-Verl.,Berlin,NA,NA,ger,NA,52.5170365,13.3888599
993462251,Caspar Hauser,Wereldbibliotheek,Amsterdam,Wassermann,Jakob,dut,NA,52.3727598,4.8936041
993462286,Caspar Hauser,Wereldbibliotheek,Amsterdam,Wassermann,Jakob,dut,NA,52.3727598,4.8936041
993462375,Christiaan Wahnschaffe,Wereldbibliotheek,Amsterdam,Wassermann,Jakob,dut,NA,52.3727598,4.8936041
993462472,"Christophorus Columbus, de Don Quichote van den oceaan",Wereldbibliotheek,Amsterdam,Wassermann,Jakob,dut,NA,52.3727598,4.8936041
993463185,Castle in the sand,Beechhurst Pr.,"New York, NY",Valtin,Jan,eng,NA,25.214103950000002,55.15085102248102
993463312,In de greep der beschaving,Born,Assen,Valtin,Jan,dut,NA,52.9952273,6.560498
993463363,Children of yesterday,Readers' Pr.,New York,Valtin,Jan,eng,NA,40.7127281,-74.0060152
993463975,Litanie van het verraad,Uitg. De Forel,Rotterdam,Valtin,Jan,dut,NA,51.9244424,4.47775
993464041,Ur nattens djup,Bonnier,Stockholm,Valtin,Jan,swe,NA,59.3251172,18.0710935
993464114,Wintertime,Rinehart,New York,Valtin,Jan,eng,NA,40.7127281,-74.0060152
993464114,Wintertime,Rinehart,Toronto,Valtin,Jan,eng,NA,43.6534817,-79.3839347
993464238,Van één wereld,[s.n.] @,[Amsterdam],NA,NA,dut,NA,52.3727598,4.8936041
993464505,Antisemitismus heilbar!,Verl. Zum Gutenberg,Zürich,Moser,Werner,ger,NA,47.3744489,8.5410422
993464734,Velazquez,Phaidon Pr.,London,Velázquez,Diego Rodríguez de Silva,eng,NA,51.5073219,-0.1276474
993464734,Velazquez,Phaidon Pr.,New York,Velázquez,Diego Rodríguez de Silva,eng,NA,40.7127281,-74.0060152
993464734,Velazquez,Oxford Univ. Pr.,London,Velázquez,Diego Rodríguez de Silva,eng,NA,51.5073219,-0.1276474
993464734,Velazquez,Oxford Univ. Pr.,New York,Velázquez,Diego Rodríguez de Silva,eng,NA,40.7127281,-74.0060152
993466273,The @goose-man,Allen & Unwin,London,Wassermann,Jakob,eng,NA,51.5073219,-0.1276474
99346761X,Will you marry me?,Island Workshop Pr.,[New York],NA,NA,eng,NA,40.7127281,-74.0060152
993468519,Die @Malavoglia,Buchergilde Gutenberg,Zürich,Verga,Giovanni,ger,NA,47.3744489,8.5410422
993468527,Levensgeschiedenis van Renate Fuchs,Hollandsch Uitgeversfonds,Amsterdam,Wassermann,Jakob,dut,NA,52.3727598,4.8936041
993468683,Gedichten,Boekenvrienden Solidariteit,Hilversum,Verhaeren,Emile,dut,NA,52.2241375,5.1719396
993468810,The @price of social security,"Paul, Trench, Trubner & Co.",London,Williams,Gertrude Rosenblum,eng,NA,51.5073219,-0.1276474
993468918,Flowers of marsh and stream,Penguin Books,London,Williams,Iolo Aneurin,eng,NA,51.5073219,-0.1276474
993468918,Flowers of marsh and stream,Penguin Books,New York,Williams,Iolo Aneurin,eng,NA,40.7127281,-74.0060152
993468969,The @paintings of Jan Vermeer,Oxford Univ. Pr.,New York,Vermeer van Delft,Jan,eng,NA,40.7127281,-74.0060152
993469329,The @life story of the king penguin,Transatlantic Arts Co.,London,Vevers,Geoffrey Marr,eng,NA,51.5073219,-0.1276474
993469329,The @life story of the king penguin,Transatlantic Arts Co.,New York,Vevers,Geoffrey Marr,eng,NA,40.7127281,-74.0060152
993469329,The @life story of the king penguin,Transatlantic Arts Co.,London,Vevers,Geoffrey Marr,eng,NA,51.5073219,-0.1276474
993469329,The @life story of the king penguin,Pilot Press,London,Vevers,Geoffrey Marr,eng,NA,51.5073219,-0.1276474
993469329,The @life story of the king penguin,Pilot Press,New York,Vevers,Geoffrey Marr,eng,NA,40.7127281,-74.0060152
993469329,The @life story of the king penguin,Pilot Press,London,Vevers,Geoffrey Marr,eng,NA,51.5073219,-0.1276474
993469337,Kerkhoven harmadik élete,Athenaeum Kiadás,Budapest,Wassermann,Jakob,hun,ger,47.4979937,19.0403594
993469639,Die @Vier von Kinnereth,Verl. Kedem,Berlin,NA,NA,ger,NA,52.5170365,13.3888599
993469647,Four years of Nazi torture,Appleton-Century,New York,Mattern,Johannes Wolfgang,eng,NA,40.7127281,-74.0060152
993469647,Four years of Nazi torture,Appleton-Century,London,Mattern,Johannes Wolfgang,eng,NA,51.5073219,-0.1276474
993469655,Ulrike Woytich,Nova Irodalmi Intézet,Budapest,Wassermann,Jakob,hun,NA,47.4979937,19.0403594
993469809,The @watercolors and drawings of Auguste Rodin,Buchholz Gallery,New York,NA,NA,eng,NA,40.7127281,-74.0060152
993469922,We escaped,Macmillan,New York,NA,NA,eng,NA,40.7127281,-74.0060152
993470556,The @child Manuela,Farrar & Rinehart,New York,Winsloe,Christa,eng,NA,40.7127281,-74.0060152
993470734,De @vijftien vreugden van het huwelijk,Boucher,'s-Gravenhage [Den Haag],NA,NA,dut,NA,52.0799838,4.3113461
993470882,Elizabethan miniatures,Penguin Books,London,Winter,Carl,eng,NA,51.5073219,-0.1276474
993470882,Elizabethan miniatures,Penguin Books,New York,Winter,Carl,eng,NA,40.7127281,-74.0060152
993470939,Bärenschützen und Robbenfänger,Büchergilde Gutenberg,Zürich,Viksten,Albert,ger,NA,47.3744489,8.5410422
993470939,Bärenschützen und Robbenfänger,Büchergilde Gutenberg,Wien,Viksten,Albert,ger,NA,48.2083537,16.3725042
993470939,Bärenschützen und Robbenfänger,Büchergilde Gutenberg,Prag,Viksten,Albert,ger,NA,50.0874654,14.4212535
993470998,Farewell to European history,"Paul, Trench, Trubner & Co.",London,Weber,Alfred,eng,NA,51.5073219,-0.1276474
993471005,Luftschutz tut not,[s.n.] @,[S.l.] @,Winter,Edgar,ger,NA,35.575253849999996,-78.74237343499374
993471129,Looking for a bluebird,Joseph,[London],Wechsberg,Joseph,eng,NA,51.5073219,-0.1276474
993471331,Looking for a bluebird,Penguin Books,New York,Wechsberg,Joseph,eng,NA,40.7127281,-74.0060152
993471498,Sweet and sour,Houghton Mifflin,Boston,Wechsberg,Joseph,eng,NA,42.3554334,-71.060511
993471498,Sweet and sour,Riverside Pr.,Boston,Wechsberg,Joseph,eng,NA,42.3554334,-71.060511
993471587,Sweet [and] sour,Joseph,London,Wechsberg,Joseph,eng,NA,51.5073219,-0.1276474
993475582,To dwell in safety,Jewish Publication Society of America,Philadelphia,Wischnitzer,Mark,eng,NA,39.9527237,-75.1635262
993475590,Psalmen,Reinhardt,Basel,Vischer,Wilhelm,ger,NA,47.5581077,7.5878261
993475647,Gutten og sigøinerpiken,Tiden,[Oslo],Wedding,Alex,nor,NA,59.9133301,10.7389701
993475647,Gutten og sigøinerpiken,Forlaget Fremad,[Oslo],Wedding,Alex,nor,NA,59.9133301,10.7389701
993475787,På isflaket,Tiden,Oslo,Wedding,Alex,nor,NA,59.9133301,10.7389701
993475787,På isflaket,Tiden,København [Kopenhagen],Wedding,Alex,nor,NA,55.6867243,12.5700724
993475787,På isflaket,Forlaget Fremad,Oslo,Wedding,Alex,nor,NA,59.9133301,10.7389701
993475787,På isflaket,Forlaget Fremad,København [Kopenhagen],Wedding,Alex,nor,NA,55.6867243,12.5700724
993476023,Gedichtsammlung,Dt. Staatsverl.,Engels,Weerth,Georg,ger,NA,51.5013775,46.1233093
993476392,Ur,Penguin Books,London,Woolley,Leonard,eng,NA,51.5073219,-0.1276474
993476392,Ur,Penguin Books,New York,Woolley,Leonard,eng,NA,40.7127281,-74.0060152
993476457,Historiska idéer och makter,Geber,Stockholm,Wittenberg,Erich,swe,NA,59.3251172,18.0710935
993476597,Einfluss der Gemütsbewegungen auf den Körper,Sensen-Verl.,Wien,Wittkower,Eric David,ger,NA,48.2083537,16.3725042
993476597,Einfluss der Gemütsbewegungen auf den Körper,Sensen-Verl.,Leipzig,Wittkower,Eric David,ger,NA,51.3406321,12.3747329
993476627,Himmel und Erde,Tschudy,St. Gallen,Wegmann,Hans,ger,NA,47.4250593,9.3765878
993476864,Hundert Bäume,Hauptbüro des KKL,Jerusalem,Weichselbaum,S.,ger,NA,31.79592425,35.21198075969497
993476864,Hundert Bäume,Hauptbüro des KKL,Tel-Aviv,Weichselbaum,S.,ger,NA,32.0852997,34.7818064
993476864,Hundert Bäume,Omanuth-Verl.,Jerusalem,Weichselbaum,S.,ger,NA,31.79592425,35.21198075969497
993476864,Hundert Bäume,Omanuth-Verl.,Tel-Aviv,Weichselbaum,S.,ger,NA,32.0852997,34.7818064
993477070,Throne of the world,Lippincott,Philadelphia,Wohl,Louis,eng,NA,39.9527237,-75.1635262
